date   REG1_contr  REG2_contr  REG3_contr  REG4_contr  REG5_contr  lpyear
200709 -4.4436507936508000E-01 -4.4507936507936000E-01 -4.4400793650793000E-01 -4.4400793650793000E-01 -4.4365079365079000E-01  1.7763568394002000E-15
200710  6.6615079365079000E-01  6.6686507936508000E-01  6.6543650793650000E-01 -3.3420634920634000E-01 -3.3313492063492000E-01  8.8817841970012000E-16
200711  1.1043650793650000E-01  1.1222222222222000E-01  1.1115079365079000E-01  1.1150793650793000E-01  1.1107936507936000E+00  2.1094237467878000E-15
200712  5.5309523809523000E-01 -1.4440476190476000E+00 -4.4404761904761000E-01 -4.4476190476190000E-01 -4.4190476190476000E-01  8.3266726846886000E-16
200801 -2.2146825396825000E-01 -2.2146825396825000E-01  7.7781746031746000E-01  7.7674603174603000E-01 -2.2218253968254000E-01 -1.1102230246251000E-16
200802 -2.8095238095238000E-02 -2.6309523809523000E-02 -2.8095238095238000E-02 -2.5952380952380000E-02  9.7297619047619000E-01  7.5785714285714000E-01
200803 -5.1015873015873000E-01 -6.5123015873015000E-01 -6.4908730158730000E-01 -6.5123015873015000E-01 -6.5051587301587000E-01  8.8817841970012000E-16
200804  4.1873015873015000E-01  8.4230158730158000E-01  8.4194444444444000E-01 -1.5341269841269000E-01 -1.5734126984126000E-01  1.4988010832439000E-15
200805 -7.5547619047619000E-01 -1.8279761904761000E-01  7.0059523809523000E-02 -5.3208333333333000E-01  8.1613095238095000E-01  8.8817841970012000E-16
200806  9.9039682539682000E-01 -2.9603174603174000E-01 -2.8031746031746000E-01 -2.6746031746031000E-01 -2.9603174603174000E-01  1.9428902930940000E-15
200807 -1.2221428571428000E+00  7.7714285714285000E-01  7.7571428571428000E-01  7.7857142857142000E-01 -2.2428571428571000E-01  8.8817841970012000E-16
200808 -4.4400793650793000E-01 -4.4400793650793000E-01 -4.4365079365079000E-01 -4.4400793650793000E-01 -4.4543650793650000E-01  9.4368957093138000E-16
200809  7.7785714285714000E-01  7.7714285714285000E-01 -2.2178571428571000E-01 -2.2178571428571000E-01 -2.2142857142857000E-01  1.7763568394002000E-15
200810 -3.3384920634920000E-01 -3.3313492063492000E-01  6.6543650793650000E-01  6.6579365079365000E-01  6.6686507936508000E-01  8.8817841970012000E-16
200811 -1.1178571428571000E-01 -1.1100000000000000E+00 -1.1107142857142000E-01 -1.1071428571428000E-01 -1.1142857142857000E-01  2.1094237467878000E-15
200812  7.7531746031746000E-01  7.7817460317460000E-01  7.7817460317460000E-01 -1.2225396825396000E+00 -2.1968253968253000E-01  7.7715611723761000E-16
200901 -3.3257936507936000E-01 -3.3257936507936000E-01 -3.3329365079365000E-01 -3.3436507936508000E-01  6.6670634920635000E-01 -1.1102230246251000E-16
200902 -2.8095238095238000E-02 -2.6309523809523000E-02 -2.8095238095238000E-02 -2.5952380952380000E-02 -2.7023809523809000E-02 -2.4214285714285000E-01
200903  7.1206349206349000E-01  5.7099206349206000E-01 -4.2686507936507000E-01 -4.2900793650793000E-01 -4.2829365079365000E-01  8.8817841970012000E-16
200904 -6.9238095238095000E-01 -2.6880952380952000E-01  7.3083333333333000E-01  7.3547619047619000E-01 -2.6845238095238000E-01  1.7763568394002000E-15
200905  1.3341269841269000E-01 -2.9390873015873000E-01 -4.1051587301587000E-02 -6.4319444444444000E-01 -1.2949801587301000E+00  8.8817841970012000E-16
200906 -9.6031746031742000E-03  7.0396825396825000E-01 -2.8031746031746000E-01 -2.6746031746031000E-01 -2.9603174603174000E-01  1.7208456881689000E-15
200907 -2.2214285714285000E-01 -1.2228571428571000E+00  7.7571428571428000E-01  7.7857142857142000E-01  7.7571428571428000E-01  1.2212453270876000E-15
200908  6.6710317460317000E-01 -3.3289682539682000E-01 -3.3253968253968000E-01 -3.3289682539682000E-01 -3.3432539682539000E-01  9.9920072216264000E-16
200909 -2.2214285714285000E-01  7.7714285714285000E-01  7.7821428571428000E-01 -2.2178571428571000E-01 -2.2142857142857000E-01  1.7763568394002000E-15
200910 -4.4496031746031000E-01 -4.4424603174603000E-01 -4.4567460317460000E-01  5.5468253968254000E-01  5.5575396825396000E-01  8.8817841970012000E-16
200911  9.9932539682539000E-01  1.1111111111114000E-03 -9.9996031746031000E-01  3.9682539682575000E-04 -3.1746031746030000E-04  1.8318679906315000E-15
200912 -2.2468253968254000E-01  7.7817460317460000E-01  7.7817460317460000E-01  7.7746031746031000E-01 -1.2196825396825000E+00  8.8817841970012000E-16
201001 -4.4369047619047000E-01 -4.4369047619047000E-01 -4.4440476190476000E-01 -4.4547619047619000E-01 -4.4440476190476000E-01 -5.5511151231257000E-17
201002 -2.8095238095238000E-02 -2.6309523809523000E-02 -2.8095238095238000E-02 -2.5952380952380000E-02 -2.7023809523809000E-02 -2.4214285714285000E-01
201003  8.2317460317460000E-01  6.8210317460317000E-01  6.8424603174603000E-01 -3.1789682539682000E-01 -3.1718253968254000E-01  8.8817841970012000E-16
201004 -6.9238095238095000E-01 -2.6880952380952000E-01 -2.6916666666666000E-01  7.3547619047619000E-01  7.3154761904762000E-01  1.8873791418627000E-15
201005  2.4452380952381000E-01 -1.8279761904761000E-01  7.0059523809523000E-02 -5.3208333333333000E-01 -1.8386904761904000E-01  8.8817841970012000E-16
201006  1.0150793650793000E-01  8.1507936507936000E-01  8.3079365079365000E-01 -1.5634920634920000E-01 -1.8492063492063000E-01  1.7208456881689000E-15
201007 -3.3325396825396000E-01 -3.3396825396825000E-01 -1.3353968253968000E+00  6.6746031746031000E-01  6.6460317460317000E-01  7.7715611723761000E-16
201008  7.7821428571428000E-01  7.7821428571428000E-01 -2.2142857142857000E-01 -2.2178571428571000E-01 -2.2321428571428000E-01  8.8817841970012000E-16
201009 -2.2214285714285000E-01 -2.2285714285714000E-01  7.7821428571428000E-01  7.7821428571428000E-01 -2.2142857142857000E-01  1.7763568394002000E-15
201010 -5.5607142857142000E-01 -5.5535714285714000E-01 -5.5678571428571000E-01 -5.5642857142857000E-01  4.4464285714285000E-01  8.8817841970012000E-16
201011 -6.7460317460274000E-04  1.0011111111111000E+00  3.9682539682308000E-05 -9.9960317460317000E-01 -3.1746031746030000E-04  1.8318679906315000E-15
201012 -1.1357142857142000E-01 -1.1071428571428000E-01  8.8928571428571000E-01  8.8857142857143000E-01  8.9142857142857000E-01  7.7715611723761000E-16
201101  6.6742063492063000E-01 -3.3257936507936000E-01 -3.3329365079365000E-01 -3.3436507936508000E-01 -3.3329365079365000E-01 -5.5511151231257000E-17
201102 -2.8095238095238000E-02 -2.6309523809523000E-02 -2.8095238095238000E-02 -2.5952380952380000E-02 -2.7023809523809000E-02 -2.4214285714285000E-01
201103 -1.7682539682539000E-01  6.8210317460317000E-01  6.8424603174603000E-01  6.8210317460317000E-01 -3.1718253968254000E-01  8.8817841970012000E-16
201104 -8.0349206349206000E-01 -3.7992063492063000E-01 -3.8027777777777000E-01 -3.7563492063492000E-01  6.2043650793650000E-01  1.7763568394002000E-15
201105  1.5778571428571000E+00  1.1505357142857000E+00  4.0339285714285000E-01  8.0125000000000000E-01  1.4946428571428000E-01  4.4408920985006000E-16
201106 -1.1207142857142000E+00 -4.0714285714285000E-01  6.0857142857143000E-01 -3.7857142857142000E-01 -4.0714285714285000E-01  1.7763568394002000E-15
201107 -4.4436507936508000E-01 -4.4507936507936000E-01 -4.4650793650793000E-01 -1.4436507936507000E+00  5.5349206349206000E-01  8.8817841970012000E-16
201108 -2.2178571428571000E-01  7.7821428571428000E-01  7.7857142857143000E-01 -2.2178571428571000E-01 -2.2321428571428000E-01  8.8817841970012000E-16
201109 -2.2214285714285000E-01 -2.2285714285714000E-01 -2.2178571428571000E-01  7.7821428571428000E-01  7.7857142857142000E-01  1.7763568394002000E-15
201110  4.4392857142857000E-01 -5.5535714285714000E-01 -5.5678571428571000E-01 -5.5642857142857000E-01 -5.5535714285714000E-01  8.8817841970012000E-16
201111 -6.7460317460279000E-04  1.1111111111115000E-03  1.0000396825396000E+00  3.9682539682576000E-04 -1.0003174603174000E+00  1.7763568394002000E-15
201112 -2.2468253968254000E-01 -2.2182539682539000E-01 -2.2182539682539000E-01  7.7746031746031000E-01  7.8031746031746000E-01  7.7715611723761000E-16
201201  7.7853174603174000E-01  7.7853174603174000E-01 -2.2218253968254000E-01 -2.2325396825396000E-01 -2.2218253968254000E-01 -5.5511151231257000E-17
201202 -2.8095238095238000E-02 -2.6309523809523000E-02  9.7190476190476000E-01 -2.5952380952380000E-02 -2.7023809523809000E-02  7.5785714285714000E-01
201203 -2.8793650793650000E-01 -4.2900793650793000E-01 -4.2686507936507000E-01  5.7099206349206000E-01  5.7170634920635000E-01  8.8817841970012000E-16
201204  1.9650793650793000E-01 -3.7992063492063000E-01 -3.8027777777777000E-01 -3.7563492063492000E-01 -3.7956349206349000E-01  1.8318679906315000E-15
201205 -7.5547619047619000E-01 -1.1827976190476000E+00  1.0700595238095000E+00  4.6791666666666000E-01 -1.8386904761904000E-01  8.8817841970012000E-16
201206 -9.6031746031742000E-03 -2.9603174603174000E-01 -2.8031746031746000E-01 -2.6746031746031000E-01  7.0396825396825000E-01  1.7763568394002000E-15
201207  7.7785714285714000E-01  7.7714285714285000E-01 -2.2428571428571000E-01 -2.2142857142857000E-01 -2.2428571428571000E-01  7.7715611723761000E-16
201208 -2.2178571428571000E-01 -2.2178571428571000E-01 -2.2142857142857000E-01  7.7821428571428000E-01  7.7678571428571000E-01  8.8817841970012000E-16
201209 -4.4436507936508000E-01 -4.4507936507936000E-01 -4.4400793650793000E-01 -4.4400793650793000E-01 -4.4365079365079000E-01  1.7763568394002000E-15
201210  6.6615079365079000E-01  6.6686507936508000E-01  6.6543650793650000E-01 -3.3420634920634000E-01 -3.3313492063492000E-01  8.8817841970012000E-16
